time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
8.811129,1.0,-18.892424,-0.025365232,-0.058276545,1.0,-2.4639564,-1.3917873,5.8747153
8.846151,-1.0,7.9264207,-0.011944717,-0.058684953,-1.0,50.035942,-1.1325558,5.8300734
8.881175,1.0,-7.060779,0.0046068784,-0.058716368,1.0,-50.76797,-1.2363273,5.788667
8.916414,1.0,-4.734166,-0.018456971,-0.058967695,1.0,17.624598,-0.78244406,5.752382
8.951449,-1.0,5.662727,-0.02041361,-0.059313267,-1.0,69.090485,-0.57426834,5.7275634
8.986477,1.0,-3.3518488,0.017831013,-0.059250437,1.0,-35.551636,-0.6478955,5.7062006
9.022136,1.0,-0.810076,-0.011009891,-0.059376102,1.0,12.794579,-0.22279838,5.6892986
9.057183,1.0,-14.164048,-0.020259608,-0.059501763,1.0,5.137616,0.25166413,5.6899896
9.092234,1.0,0.01122368,-1.1061258e-06,-0.059564598,1.0,-2.6273866,0.7256463,5.708651
9.127267,1.0,-0.0007764121,6.09957e-08,-0.059564598,1.0,26.262983,1.2759116,5.7448735
